632,0.0997
632,0.0624
633,0.0401
633,0.0289
634,0.0231
634,0.0198
635,0.0177
635,0.0164
636,0.0144
638,0.0115
641,0.00940
641,0.00942
645,0.0100
649,0.0116
649,0.0146
650,0.0221
650,0.0354
651,0.0403
651,0.0317
652,0.0176
653,0.0169
653,0.0194
654,0.0193
6540,0160
654,0.0134
655,0.0120
655,0.0112
656,0.0106
657,0.0102
657,0.0108
658,0.0122
658,0.0132
659,0.0118
659,0.00963
659,0.00835
660,0.00778
660,0.00746
661,0.00745
661,0.00833
662,0.0115
662,0.0189
663,0.0259
663,0.0233
663,0.0171
664,0.0133
664,0.0108
665,0.00913
665,0.00818
666,0.00770
667,0.00765
670,0.00674
674,0.00571
677,0.00510
681,0.00708
683,0.00604
686,0.00731
686,0.00858
686,0.0110
687,0.0152
687,0.0207
688,0.0241
688,0.0226
689,0.0177
689,0.0127
690,0.00924
690,0.00714
691,0.00664
691,0.00683
691,0.00533
692,0.00446
692,0.00463
693,0.00615
693,0.0109
694,0.0189
694,0.0189
695,0.0120
695,0.00688
695,0.00470
696,0.00395
696,0.00366
697,0.00277
698,0.00240
703,0.00465
704,0.00712
704,0.00938
704,0.0108
705,0.0162
706,0.0234
706,0.0343
707,0.0479
707,0.0571
708,0.0539
708,0.0435
708,0.0437
709,0.0641
709,0.0706
710,0.0484
710,0.0276
711,0.0193
711,0.0204
712,0.0310
712,0.0497
713,0.0589
713,0.0492
713,0.0296
714,0.0160
714,0.00940
715,0.00635
715,0.00472
716,0.00375
716,0.00317
717,0.00250
721,0.00168
724,0.00137
731,0.00112
736,0.000774
738,0.00154
739,0.00132
739,0.001000
742,0.00211
743,0.00279
743,0.00241
744,0.00178
746,0.000861
749,0.000556
751,0.00153
751,0.00157
753,0.000696
759,0.000280
760,0.000287
763,0.00121
763,0.00276
764,0.00268
764,0.00172
765,0.000500
766,0.000369
767,0.000337
768,0.000330
773,0.00160
773,0.00128
774,0.000597
781,0.000177
788,0.000103
791,0.0000948
795,0.000905
795,0.000897
798,0.000173
801,0.00135
802,0.00125
802,0.000653
809,0.000211
810,0.000463
810,0.00115
811,0.00256
811,0.00371
812,0.00344
812,0.00312
813,0.00129
813,0.000534
813,0.000332
814,0.000253
815,0.000176
817,0.000141
8170,000140
821,0.000357
824,0.000164
827,0.000708
831,0.000107
832,0.0000923
838,0.000137
841,0.00114
841,0.00160
842,0.00153
843,0.00188
843,0.000911
844,0.000418
845,0.000215
847,0.000162
852,0.000601
853,0.000666
858,0.0000350
859,0.0000523
863,0.000264
866,0.000102
873,-0.00000341
876,0.0000256
880,-0.00000900
886,-0.0000245
887,-0.0000138
889,-0.0000115
