300,0.0000697
301,0.0000682
302,0.0000382
303,0.0000561
304,0.0000733
305,0.0000359
306,0.0000353
307,0.0000346
308,0.000136
309,0.000250
310,0.000353
311,0.000500
312,0.000642
313,0.000717
314,0.000675
315,0.000597
316,0.000454
317,0.000337
318,0.000231
319,0.000114
320,0.0000701
321,0.0000830
322,0.0000750
323,0.0000875
324,0.0000929
325,0.000105
326,0.000116
327,0.000134
328,0.000114
329,0.000162
330,0.000234
331,0.000317
332,0.000409
333,0.000476
334,0.000553
335,0.000558
336,0.000518
337,0.000455
338,0.000366
339,0.000295
340,0.000226
341,0.000218
342,0.000178
343,0.000193
344,0.000217
345,0.000231
346,0.000224
347,0.000211
348,0.000225
349,0.000546
350,0.000548
351,0.000546
352,0.000555
353,0.000578
354,0.000576
355,0.000610
356,0.000645
357,0.000694
358,0.000920
359,0.00173
360,0.00396
361,0.00843
362,0.0148
363,0.0219
364,0.0284
365,0.0328
366,0.0333
367,0.0297
368,0.0236
369,0.0166
370,0.0103
371,0.00538
372,0.00275
373,0.00181
374,0.00162
375,0.00173
376,0.00192
377,0.00216
378,0.00243
379,0.00268
380,0.00291
381,0.00308
382,0.00321
383,0.00329
384,0.00336
385,0.00342
386,0.00350
387,0.00361
388,0.00375
389,0.00390
390,0.00407
391,0.00427
392,0.00447
393,0.00469
394,0.00494
395,0.00525
396,0.00562
397,0.00643
398,0.00886
399,0.0150
400,0.0266
401,0.0522
402,0.0810
403,0.111
404,0.137
405,0.152
406,0.148
407,0.130
408,0.106
409,0.0780
410,0.0546
411,0.0367
412,0.0286
413,0.0258
414,0.0256
415,0.0270
416,0.0288
417,0.0311
418,0.0334
419,0.0361
420,0.0386
421,0.0411
422,0.0440
423,0.0469
424,0.0501
425,0.0534
426,0.0568
427,0.0604
428,0.0650
429,0.0731
430,0.0889
431,0.122
432,0.183
433,0.252
434,0.341
435,0.413
436,0.458
437,0.455
438,0.410
439,0.352
440,0.268
441,0.201
442,0.153
443,0.132
444,0.126
445,0.127
446,0.130
447,0.134
448,0.137
449,0.140
450,0.144
451,0.147
452,0.150
453,0.153
454,0.156
455,0.159
456,0.161
457,0.164
458,0.167
459,0.169
460,0.171
461,0.174
462,0.176
463,0.178
464,0.181
465,0.183
466,0.185
467,0.187
468,0.188
469,0.190
470,0.191
471,0.192
472,0.194
473,0.195
474,0.196
475,0.197
476,0.199
477,0.201
478,0.204
479,0.210
480,0.219
481,0.231
482,0.249
483,0.269
484,0.291
485,0.312
486,0.330
487,0.343
488,0.349
489,0.349
490,0.345
491,0.337
492,0.326
493,0.314
494,0.301
495,0.288
496,0.275
497,0.263
498,0.251
499,0.240
500,0.228
501,0.216
502,0.205
503,0.194
504,0.184
505,0.175
506,0.168
507,0.161
508,0.156
509,0.152
510,0.148
511,0.144
512,0.141
513,0.137
514,0.134
515,0.130
516,0.127
517,0.124
518,0.121
519,0.117
520,0.114
521,0.111
522,0.108
523,0.105
524,0.102
525,0.0997
526,0.0972
527,0.0949
528,0.0931
529,0.0920
530,0.0920
531,0.0933
532,0.0968
533,0.104
534,0.115
535,0.133
536,0.162
537,0.202
538,0.258
539,0.330
540,0.415
541,0.509
542,0.619
543,0.733
544,0.834
545,0.912
546,0.955
547,0.942
548,0.874
549,0.768
550,0.638
551,0.500
552,0.373
553,0.287
554,0.209
555,0.161
556,0.127
557,0.102
558,0.0827
559,0.0638
560,0.0545
561,0.0483
562,0.0443
563,0.0418
564,0.0399
565,0.0386
566,0.0375
567,0.0365
568,0.0356
569,0.0351
570,0.0352
571,0.0369
572,0.0416
573,0.0524
574,0.0694
575,0.0915
576,0.124
577,0.155
578,0.184
579,0.206
580,0.219
581,0.225
582,0.225
583,0.226
584,0.230
585,0.237
586,0.246
587,0.256
588,0.261
589,0.261
590,0.258
591,0.250
592,0.240
593,0.228
594,0.214
595,0.201
596,0.187
597,0.175
598,0.164
599,0.155
600,0.149
601,0.143
602,0.137
603,0.134
604,0.138
605,0.155
606,0.195
607,0.274
608,0.399
609,0.555
610,0.720
611,0.876
612,0.976
613,1
614,0.948
615,0.834
616,0.692
617,0.546
618,0.424
619,0.337
620,0.282
621,0.250
622,0.234
623,0.227
624,0.227
625,0.229
626,0.232
627,0.238
628,0.245
629,0.250
630,0.251
631,0.247
632,0.234
633,0.214
634,0.189
635,0.164
636,0.137
637,0.118
638,0.105
639,0.0979
640,0.0944
641,0.0928
642,0.0918
643,0.0910
644,0.0902
645,0.0895
646,0.0893
647,0.0901
648,0.0920
649,0.0945
650,0.0972
651,0.0989
652,0.0986
653,0.0961
654,0.0918
655,0.0865
656,0.0811
657,0.0767
658,0.0741
659,0.0732
660,0.0738
661,0.0751
662,0.0764
663,0.0770
664,0.0762
665,0.0741
666,0.0707
667,0.0667
668,0.0623
669,0.0585
670,0.0555
671,0.0532
672,0.0514
673,0.0500
674,0.0488
675,0.0476
676,0.0465
677,0.0455
678,0.0447
679,0.0439
