315,0.000607
315,0.000687
316,0.000902
316,0.000428
316,0.00132
317,0.000836
317,0
318,0
318,0.000874
319,0.000947
320,0.000927
320,0.000785
321,0.00161
321,0
322,0.000978
322,0
323,0.00121
323,0
324,0.00259
3240
324,0.00116
325,0.00113
325,0.00164
326,0.00116
327,0.0000503
327,0.000750
328,0.00158
328,0.000348
329,0.000532
329,0
330,0
330,0.00114
331,0.000548
331,0.00129
332,0.00141
332,0.000570
333,0.00122
333,0.00111
334,0.00195
334,0
335,0.00193
335,0.000618
336,0.00136
336,0.000820
337,0.000880
338,0.000222
338,0.00127
339,0.00122
341,0.00128
342,0.000929
342,0.00113
343,0.00107
344,0.000913
345,0.000928
345,0.000103
346,0.00143
346,0.00125
348,0.00193
348,0.00149
348,0.00143
349,0.00115
350,0.00125
350,0.00191
351,0.00102
351,0.00174
352,0.00178
355,0.000932
356,0.00149
3560,00170
357,0.000893
357,0.00214
358,0.00172
359,0.00155
359,0.00205
360,0.00140
360,0.00210
361,0.00131
361,0.00142
362,0.00208
363,0.00103
363,0.00275
364,0.00344
364,0.00292
364,0.00223
365,0.00233
365,0.00201
366,0.00328
367,0.00246
367,0.00308
368,0.00369
368,0.00220
369,0.00307
369,0.00291
371,0.00338
371,0.00337
372,0.00266
372,0.00315
373,0.00367
374,0.00364
374,0.00295
375,0.00342
375,0.00323
376,0.00410
376,0.00295
377,0.00416
377,0.00373
378,0.00419
378,0.00365
379,0.00442
379,0.00397
379,0.00411
380,0.00493
380,0.00435
381,0.00450
381,0.00410
382,0.00486
383,0.00474
385,0.00515
385,0.00568
386,0.00547
386,0.00644
386,0.00578
387,0.00482
387,0.00528
388,0.00545
389,0.00553
390,0.00575
391,0.00648
392,0.00653
393,0.00712
396,0.00834
397,0.00932
397,0.00886
398,0.00915
399,0.00979
400,0.00969
401,0.0101
401,0.0101
401,0.0106
402,0.0113
403,0.0123
404,0.0124
405,0.0130
406,0.0138
406,0.0139
408,0.0147
408,0.0138
408,0.0157
409,0.0151
409,0.0154
410,0.0165
411,0.0161
411,0.0165
415,0.0192
416,0.0200
417,0.0204
418,0.0209
419,0.0215
420,0.0228
421,0.0230
423,0.0252
423,0.0250
427,0.0274
428,0.0284
428,0.0286
431,0.0314
432,0.0319
432,0.0331
433,0.0332
433,0.0342
434,0.0336
434,0.0351
435,0.0352
435,0.0360
437,0.0369
437,0.0387
438,0.0384
438,0.0395
439,0.0392
439,0.0402
440,0.0403
443,0.0440
443,0.0440
444,0.0451
444,0.0452
445,0.0451
445,0.0461
446,0.0472
446,0.0468
447,0.0477
447,0.0480
449,0.0505
450,0.0507
452,0.0537
452,0.0537
454,0.0550
454,0.0565
455,0.0567
455,0.0570
455,0.0579
456,0.0583
456,0.0594
457,0.0593
457,0.0599
458,0.0611
458,0.0613
459,0.0620
460,0.0636
461,0.0642
461,0.0657
462,0.0659
462,0.0667
462,0.0669
463,0.0676
463,0.0688
464,0.0689
464,0.0703
465,0.0700
465,0.0715
466,0.0723
466,0.0725
467,0.0740
467,0.0741
468,0.0749
468,0.0767
469,0.0768
469,0.0773
471,0.0813
472,0.0817
473,0.0826
473,0.0841
474,0.0845
476,0.0891
478,0.0923
478,0.0931
479,0.0941
481,0.0963
481,0.0973
482,0.0994
483,0.101
483,0.101
484,0.103
484,0.103
485,0.105
485,0.105
486,0.105
486,0.107
487,0.107
488,0.110
488,0.110
489,0.112
489,0.113
490,0.115
491,0.115
491,0.117
492,0.118
492,0.118
493,0.121
493,0.121
494,0.122
494,0.123
495,0.124
495,0.125
496,0.126
496,0.127
497,0.129
498,0.129
500,0.135
500,0.136
501,0.138
502,0.138
503,0.141
503,0.142
504,0.143
505,0.144
505,0.144
505,0.146
506,0.146
506,0.148
507,0.148
507,0.151
508,0.151
509,0.153
509,0.154
510,0.156
510,0.157
511,0.157
512,0.161
512,0.161
513,0.162
513,0.164
515,0.167
517,0.173
517,0.174
518,0.173
518,0.175
519,0.176
520,0.178
520,0.180
521,0.181
522,0.184
522,0.184
523,0.185
5230,186
523,0.187
524,0.189
525,0.190
525,0.192
526,0.193
526,0.195
527,0.196
527,0.197
528,0.197
528,0.198
529,0.200
529,0.201
530,0.203
530,0.205
531,0.205
531,0.207
532,0.209
532,0.209
533,0.210
534,0.212
534,0.214
535,0.217
536,0.218
536,0.220
537,0.222
537,0.222
538,0.224
538,0.224
539,0.226
539,0.227
540,0.229
540,0.231
541,0.232
542,0.236
542,0.236
543,0.238
543,0.239
544,0.241
544,0.241
545,0.242
546,0.246
546,0.246
546,0.248
547,0.251
547,0.250
548,0.251
548,0.254
549,0.255
549,0.256
550,0.257
552,0.263
552,0.265
553,0.266
553,0.267
554,0.270
555,0.271
555,0.272
556,0.274
557,0.277
5570,278
557,0.279
558,0.281
558,0.282
559,0.283
559,0.284
560,0.285
560,0.288
561,0.289
561,0.290
562,0.294
563,0.294
563,0.295
564,0.297
564,0.298
566,0.303
566,0.304
567,0.305
568,0.308
5680,309
568,0.311
569,0.312
570,0.316
571,0.317
571,0.319
572,0.320
572,0.321
573,0.322
573,0.323
574,0.327
575,0.330
575,0.330
576,0.331
576,0.334
577,0.336
578,0.338
578,0.340
579,0.342
580,0.346
580,0.348
581,0.349
581,0.350
582,0.353
5840,359
584,0.360
585,0.362
585,0.363
586,0.364
586,0.368
587,0.367
587,0.369
588,0.370
588,0.373
589,0.375
589,0.375
589,0.377
590,0.381
591,0.382
591,0.383
592,0.385
592,0.387
593,0.388
593,0.391
594,0.392
594,0.393
594,0.394
595,0.397
595,0.398
596,0.399
596,0.400
597,0.401
597,0.404
598,0.404
598,0.407
599,0.407
599,0.410
600,0.412
600,0.413
600,0.415
601,0.416
601,0.418
602,0.419
602,0.419
603,0.422
603,0.423
604,0.426
604,0.427
605,0.429
606,0.433
607,0.435
607,0.437
608,0.439
609,0.443
609,0.443
610,0.444
610,0.446
610,0.446
611,0.448
611,0.449
612,0.451
613,0.453
613,0.456
614,0.457
615,0.460
615,0.462
615,0.463
616,0.464
617,0.467
618,0.470
619,0.474
619,0.474
620,0.475
620,0.477
620,0.480
621,0.480
621,0.482
622,0.485
623,0.488
624,0.488
624,0.490
625,0.492
626,0.496
626,0.498
627,0.499
627,0.501
628,0.502
629,0.505
629,0.507
630,0.508
630,0.512
631,0.512
631,0.515
632,0.516
633,0.522
634,0.522
634,0.524
635,0.526
635,0.529
635,0.528
636,0.531
636,0.531
637,0.534
637,0.534
638,0.537
639,0.539
639,0.542
640,0.543
640,0.545
640,0.547
641,0.548
641,0.549
642,0.552
642,0.553
643,0.556
643,0.556
644,0.558
644,0.559
644,0.561
645,0.563
645,0.565
646,0.565
646,0.567
647,0.570
647,0.570
648,0.573
648,0.574
649,0.577
649,0.576
649,0.580
650,0.581
652,0.587
652,0.589
653,0.592
654,0.592
6540,594
654,0.596
655,0.598
656,0.600
656,0.602
657,0.605
658,0.607
659,0.610
659,0.612
660,0.615
660,0.616
661,0.619
661,0.620
662,0.619
662,0.623
663,0.624
663,0.626
663,0.627
665,0.634
666,0.635
666,0.636
668,0.641
668,0.642
669,0.644
669,0.647
670,0.647
670,0.649
671,0.653
672,0.654
672,0.656
673,0.657
673,0.658
673,0.659
674,0.661
674,0.662
675,0.662
675,0.665
676,0.666
677,0.669
677,0.671
678,0.673
678,0.675
679,0.678
680,0.680
680,0.680
681,0.681
681,0.683
682,0.687
682,0.688
683,0.689
683,0.690
684,0.693
684,0.692
685,0.694
685,0.696
686,0.698
686,0.699
686,0.700
687,0.702
688,0.705
688,0.706
689,0.708
689,0.708
690,0.712
691,0.714
691,0.716
692,0.716
692,0.719
693,0.719
693,0.721
694,0.722
694,0.722
695,0.725
695,0.726
695,0.728
696,0.729
696,0.730
697,0.732
698,0.734
698,0.735
699,0.735
699,0.739
700,0.740
700,0.742
701,0.745
701,0.746
702,0.747
703,0.750
704,0.752
704,0.755
705,0.757
705,0.756
706,0.759
706,0.760
707,0.763
708,0.766
708,0.768
709,0.769
709,0.767
710,0.771
710,0.773
711,0.773
712,0.775
712,0.776
713,0.778
713,0.779
713,0.782
714,0.781
714,0.782
715,0.785
715,0.787
716,0.788
716,0.790
717,0.790
717,0.790
717,0.793
718,0.793
718,0.796
719,0.797
719,0.798
720,0.800
721,0.803
722,0.806
722,0.807
723,0.807
723,0.809
724,0.812
725,0.814
725,0.816
726,0.816
726,0.817
726,0.819
727,0.821
727,0.821
728,0.820
728,0.824
729,0.824
729,0.824
730,0.828
730,0.829
730,0.829
731,0.829
731,0.831
732,0.834
732,0.835
733,0.833
733,0.836
734,0.838
734,0.838
734,0.840
735,0.844
736,0.844
736,0.843
737,0.845
738,0.848
738,0.850
739,0.851
739,0.853
740,0.853
740,0.854
741,0.857
742,0.860
743,0.863
744,0.865
745,0.869
745,0.868
746,0.870
746,0.872
747,0.871
747,0.874
747,0.875
748,0.877
749,0.879
749,0.880
751,0.881
